,"焦炭,wt%","硫含量,μg/g.1",S-ZORB.PT_2502.DACA,S-ZORB.PT_9403.PV,辛烷值RON,S-ZORB.PT_1201.PV,S-ZORB.LC_1201.PV,S-ZORB.PT_2301.PV,S-ZORB.AT-0005.DACA.PV,RON损失,S-ZORB.PT_1602A.PV,"焦炭,wt%.1","硫含量,μg/g",S-ZORB.PT_2501.DACA,S-ZORB.PT_2905.DACA,S-ZORB.PT_2101.PV,S-ZORB.PC_3101.DACA,S-ZORB.PT_1601.DACA,S-ZORB.AT-0009.DACA.PV,S-ZORB.PC_5101.PV,S-ZORB.AT-0006.DACA.PV,S-ZORB.PC_1202.PV,S-ZORB.PT_9001.PV
267,1.57,4.5,0.1743297375,0.9939900324999998,89.6,2.38214645,49.979772,2.452595075,0.4562046199999999,1.339999999999989,0.359552565,0.39,300.714285714286,0.154757265,0.1066394925,2.4418956,0.4486056125000001,2.546700075,0.6850136500000001,0.65000357,0.5347612774999999,2.34918685,0.3799589175
268,2.6,3.2,0.17392592,0.9939566600000003,89.3,2.3839381,49.99574925,2.459862875,0.4622035374999999,1.339999999999989,0.3596178375,1.74,251.571428571429,0.154301755,0.106202005,2.448723825,0.4476601950000001,2.5573129,0.6779581225,0.65002078,0.5428461025,2.349864075,0.4110390075
269,1.44,5.4,0.17051035,0.9937644074999998,89.8,2.383721524999999,49.98712049999999,2.4559012,0.4573635374999999,0.8399999999999892,0.3593849275,0.33,251.571428571429,0.151035585,0.1069137825,2.445211249999999,0.4500654125,2.551534450000001,0.6758812099999999,0.6499790774999998,0.5399901975,2.349939425,0.469244425
270,4.93,3.2,0.1737369275,0.994225625,89.7,2.384451449999999,49.95520424999999,2.45409095,0.4477119625000001,1.340000000000003,0.359538,2.17,251.571428571429,0.1540709625,0.106789055,2.44404525,0.452243075,2.545611849999999,0.6800907025,0.6500237550000001,0.541603695,2.350733975,0.402243365
271,1.19,3.2,0.1731619425,0.9945224025,90.0,2.3945641,50.00198424999999,2.474541625,0.4560098650000001,1.340000000000003,0.357927085,0.4,235.142857142857,0.1535622625,0.1068424725,2.463224225,0.448846705,2.5758388,0.6722098024999997,0.6499986725,0.5442645849999999,2.3591695,0.4439424500000001
272,4.44,3.2,0.1763583325,0.9933973999999998,89.7,2.395375625000001,50.01183675,2.4749928,0.4605621825000001,1.239999999999995,0.359463255,1.31,235.142857142857,0.1561783275,0.1070241025,2.463739925,0.4515646124999999,2.57347295,0.6699476675,0.6499888825000001,0.5371441425000001,2.360553374999999,0.3855089575
273,6.89,3.8,0.1747714825,0.9935298225000002,89.4,2.3935835,50.00537975,2.465222274999999,0.4446618375000002,1.310000000000002,0.3580706275000001,0.56,235.142857142857,0.154412315,0.1065795775,2.455089825,0.4507974775,2.562189575,0.6781435825,0.6499765600000001,0.5404818575,2.359847875,0.45640882
274,1.51,5.6,0.176161835,0.9934660275000002,90.0,2.394348700000001,49.99349474999999,2.468530725,0.4572428150000001,1.310000000000002,0.3592553849999999,0.77,251.857142857143,0.1561823675,0.1072417,2.4578224,0.4483077575,2.567240899999999,0.6672310050000002,0.6500160374999999,0.5396749475,2.361143449999999,0.387493415
275,2.98,4.8,0.178765555,0.9943334275,89.9,2.405944500000001,49.99375450000001,2.48156295,0.4556298975,1.100000000000009,0.3594299,1.17,251.857142857143,0.1581385325,0.106730145,2.470644824999999,0.44872852,2.57950175,0.6640881675,0.6499949624999999,0.5452935775,2.371796025,0.37916095
276,1.12,3.4,0.17366234,0.9940927524999997,90.0,2.415747975,50.00503600000001,2.487273049999999,0.4580774775000001,1.280000000000001,0.3595293725000001,0.37,251.857142857143,0.1531401625,0.1067813,2.476151875,0.4507843124999999,2.5839527,0.6744907175,0.6500213825,0.5472960450000002,2.380690475,0.3962441624999999
277,5.15,4.4,0.1736213625,0.9936962700000003,89.5,2.43537635,50.02103125,2.517168300000001,0.4456813499999999,1.049999999999997,0.3592370349999999,1.34,206.428571428571,0.1529771675,0.106971945,2.505357550000001,0.4503093700000001,2.6178947,0.6706244874999999,0.6499931875000002,0.5452007275,2.399435925000001,0.3809614950000001
278,1.29,3.2,0.1750640724999999,0.9935362974999998,89.2,2.436275750000001,50.0259035,2.516977025,0.4617487800000001,1.079999999999998,0.3593205775,0.58,206.428571428571,0.15421664,0.10691593,2.5056663,0.4479601999999999,2.6122308,0.6710322925,0.6499707674999999,0.5416405750000002,2.39989355,0.3821368575
279,1.11,4.3,0.185154425,0.9932021350000003,89.9,2.41607255,50.01612325000001,2.491416025,0.461665565,1.150000000000006,0.3594284050000001,0.37,206.428571428571,0.163577925,0.1073358375,2.47995545,0.45012514,2.5843404,0.6699754275000002,0.6500117299999999,0.5348632675,2.380718649999999,0.38243382
280,6.95,3.5,0.177228225,0.9944827299999996,89.9,2.40535595,50.05383725,2.473483475000001,0.4592085725,1.140000000000001,0.3555563425000001,1.86,217.857142857143,0.1556562425,0.1072081425,2.463276575,0.449975795,2.56498065,0.6781341599999997,0.6499796749999999,0.5361426950000001,2.3700483,0.36144744
281,1.27,4.1,0.182580405,0.9936577674999997,89.6,2.404940275,49.97938425,2.4805477,0.4475637275,1.139999999999986,0.3593140725,0.5,217.857142857143,0.1602764575,0.106717875,2.47031115,0.4498607675000001,2.57846915,0.6864600700000001,0.6499441975,0.5401662674999999,2.370242125,0.3812482725000001
282,4.06,7.2,0.191888535,0.9981837575,89.4,2.401347425,49.73043625,2.478526825,0.446590325,1.040000000000006,0.35944265,1.08,217.857142857143,0.16555779,0.1068014225,2.4683329,0.4503940275,2.57232295,0.6579497599999999,0.6497380799999999,0.5894428199999998,2.364521324999999,0.376639175
283,3.99,7.399999999999999,0.1932877825,0.9974057650000001,89.0,2.383086300000001,49.6660035,2.458167499999999,0.4455050874999998,1.120000000000005,0.359554775,1.17,252.714285714286,0.16729998,0.1085917625,2.4477132,0.45030354,2.55304885,0.6601202374999999,0.6497786074999998,0.568823785,2.348492750000001,0.3792915375000001
284,3.61,3.2,0.19468703,0.9966277725000001,89.3,2.3648251,49.601571,2.437808125,0.444419855,1.042999999999999,0.3596669225,1.25,199.0,0.16904217,0.1103821025,2.427093425,0.450213055,2.53377475,0.6622907075,0.64981915,0.54820475,2.332464175,0.381943905
285,6.1,5.200000000000001,0.1967859025,0.9954607875000002,89.3,2.337433399999999,49.50492175,2.4072691,0.4427919975,1.299999999999997,0.359835125,2.06,252.714285714286,0.1716554625,0.11306761,2.396163775,0.4500773400000001,2.504863625,0.6655464225000001,0.6498799674999999,0.5172761974999999,2.308421324999999,0.3859224425
286,1.3,10.6,0.1981851550000001,0.9946827949999998,89.3,2.3191722,49.44048975000001,2.386909725,0.4417067550000001,1.079999999999998,0.35994725,0.49,85.8571428571429,0.1733976525,0.114857955,2.37554405,0.44998685,2.48558955,0.6677169025,0.6499205000000002,0.4966571624999999,2.292392750000001,0.3885748025
287,2.55,3.2,0.199584405,0.9939048175000001,88.7,2.3009109,49.37605625000001,2.366550275,0.44062152,1.179999999999993,0.3600593725,1.11,85.8571428571429,0.1751398425,0.11664829,2.3549243,0.4498963674999999,2.46631545,0.6698873750000001,0.6499610599999999,0.4760381249999999,2.276364175,0.3912271575
288,8.92,3.2,0.1785155499999999,0.9938390874999998,89.0,2.306615925,49.97555099999998,2.37560155,0.4597926749999998,1.280000000000001,0.3593192724999999,3.66,85.8571428571429,0.1548680125,0.1065352125,2.365879775,0.4501425825,2.472572824999999,0.6825196749999999,0.6499882799999999,0.5422155275000002,2.280275025,0.3841373599999999
289,7.77,3.2,0.1723701275,0.9936276499999999,89.0,2.306922225,50.0314315,2.376378275,0.46107195,1.149999999999991,0.3591186325,2.03,118.285714285714,0.148795315,0.1066654205,2.3668411,0.4442246900000001,2.473026675,0.6708097025,0.6500323599999998,0.5380711399999998,2.280005625,0.3832052674999999
290,6.78,3.2,0.174870025,0.9939904949999999,89.1,2.308292949999999,49.98460650000001,2.377402975,0.44317831,1.249999999999986,0.3592322075,2.82,118.285714285714,0.1508421225,0.1063197925,2.366995800000001,0.4486955975,2.469547,0.6736839625000002,0.6500279150000001,0.536995695,2.280575225,0.39080616
291,1.71,6.1,0.17774474,0.9937765075,88.6,2.307182524999999,50.038723,2.37449515,0.4552864599999999,0.6499999999999915,0.3589931724999999,0.3,118.285714285714,0.15048467,0.10605986,2.36420365,0.4499745025,2.472704675,0.672794045,0.650024505,0.5527200424999997,2.2805148,0.4171160150000001
292,6.39,8.5,0.1853481325,0.99346255,89.7,2.414818925,49.9992105,2.497408,0.47165992,1.079999999999998,0.358938655,0.38,210.857142857143,0.1678807325,0.1057096725,2.485175925000001,0.4500086350000001,2.596234475,0.686830745,0.64998488,0.553730585,2.379791174999999,0.38056557
293,1.61,5.999999999999999,0.1775376525,0.9931676274999998,90.0,2.394233775,50.01873025000001,2.472825975,0.4696480800000001,1.149999999999991,0.35922544,0.25,210.857142857143,0.1604232525,0.10560172175,2.46226405,0.39975225,2.57406035,0.6677133274999998,0.6500277600000001,0.5443571575000001,2.3597762,0.38481394
294,4.9,6.3,0.1766391975,0.9921752499999998,90.0,2.366626225,49.99565575,2.447044075,0.4663846625,1.25,0.35925613,2.17,210.857142857143,0.1604605625,0.1051438765,2.434618875,0.3992817675000001,2.5486144,0.6702908750000001,0.6499985225,0.5504672274999999,2.3308102,0.4016982100000001
295,7.15,10.4,0.1698267575,0.9926593725,89.8,2.365113024999999,49.99768825,2.442417625000001,0.4742004125000001,1.079999999999998,0.3590211875,2.45,245.571428571429,0.15438594,0.1039090965,2.43013265,0.4005713375000001,2.531992125000001,0.6706057225,0.6499860525,0.5481306525,2.330384925,0.4578800349999999
296,6.22,7.399999999999999,0.175704515,0.9930456749999997,89.7,2.35331835,50.00661325,2.4237666,0.4611925524999999,1.079999999999998,0.3591955825000001,3.1,245.571428571429,0.15998847,0.10492817,2.413360375,0.4000422149999999,2.516278825,0.662168965,0.6499761175000001,0.5611661575,2.320367124999999,0.4119557775000001
297,5.57,7.0,0.17033422,0.9908279050000001,89.9,2.3495402,50.00531475000001,2.418412675,0.4701671625,1.200000000000017,0.359249175,2.35,245.571428571429,0.1561876725,0.10572321,2.406743625,0.3999919475,2.516193725,0.664811415,0.64998088,0.553387435,2.319805225000001,0.5063020775000002
298,3.37,4.4,0.1729304125,0.9926892800000001,89.8,2.350308000000001,50.01765425000001,2.422656075,0.4740613925000001,1.149999999999991,0.3591157525000001,0.28,245.0,0.1571855975,0.1044445125,2.41095435,0.40010918,2.516252875,0.6720153150000001,0.6499747749999999,0.543791705,2.319968825,0.3798973449999999
299,3.33,3.5,0.17178726,0.9922686975000001,90.3,2.351157225,50.01138224999999,2.422047024999999,0.4792626225,1.249999999999986,0.35923703,3.15,245.0,0.1568088875,0.1033345975,2.4103764,0.4000270075,2.517775399999999,0.6787926800000001,0.6500301425000001,0.5532672350000001,2.31947895,0.38595163
300,3.97,8.4,0.17644694,0.9936199875,89.8,2.322387850000001,49.97569975,2.396214975,0.45122586,1.149999999999991,0.3591985425000001,3.57,245.0,0.161453545,0.1045409975,2.3844902,0.40000001,2.497746825,0.6663688050000001,0.6500353299999998,0.5487980275000001,2.2895808,0.3847946374999999
301,6.4,4.2,0.1689277825,0.99202037,90.4,2.310958074999999,50.013396,2.380045449999999,0.4709460725,1.25,0.3588726325,3.29,254.714285714286,0.158211745,0.104295305,2.367952024999999,0.4000211575,2.47905395,0.6725992050000001,0.650028795,0.54775996,2.27925895,0.383348845
302,3.18,3.2,0.1758330175,0.9936211325000001,90.3,2.31436755,49.9960725,2.387448475,0.4584945449999999,1.649999999999991,0.35949878,1.88,254.714285714286,0.162199395,0.104376365,2.375649200000001,0.4000117049999999,2.486532524999999,0.6759555,0.6500007474999998,0.5482047549999999,2.280299175,0.4053138650000001
303,3.99,5.0,0.17250672,0.9934375049999998,90.0,2.340716375,49.990433,2.40893675,0.4720401774999999,1.049999999999997,0.3593933500000001,1.78,254.714285714286,0.15907258,0.104160205,2.397021825,0.39861489,2.505713925000001,0.6761965350000001,0.6500659074999999,0.5471201024999999,2.3099739,0.4002027025
304,4.82,5.9,0.17876607,0.9938124425000001,90.7,2.332151249999999,50.01202324999998,2.39955785,0.46348283,1.179999999999993,0.3591363424999999,4.15,254.714285714286,0.1640128425,0.103774395,2.389290149999999,0.4001789500000001,2.492295550000001,0.6883050875000002,0.650001485,0.5549451525,2.30023445,0.3800715250000001
305,4.76,4.899999999999999,0.1688709750000001,0.9921291250000005,90.8,2.333674449999999,49.99111075,2.400604250000001,0.468628505,1.049999999999997,0.3593138925000002,2.62,254.714285714286,0.15545641,0.1038484675,2.3902799,0.4004979575,2.491736325,0.6748428649999999,0.6500083250000002,0.5544629975000002,2.300481175,0.3838710799999999
306,4.76,9.0,0.17295252,0.9917546600000001,90.1,2.327538575000001,50.06962874999999,2.40114175,0.4677846150000001,1.049999999999983,0.3592796775,2.62,254.714285714286,0.1585387125,0.1035783425,2.390301074999999,0.39949631,2.495321825,0.6654602725000003,0.6500209475,0.5574204724999998,2.294758625,0.371925645
307,5.42,3.2,0.1744190475,0.9919046875000002,90.0,2.311927525000001,49.98657425,2.379771275,0.471910535,1.25,0.3592247000000001,3.33,331.142857142857,0.15953311,0.1049797325,2.3691109,0.39816454,2.472817075,0.6639397325,0.6499731375,0.5537214075,2.280793825,0.3917901925
308,4.65,4.7,0.167904205,0.9902559375000003,89.4,2.310879175,50.00962675,2.379486575,0.4571413175,1.079999999999998,0.387959235,1.92,331.142857142857,0.15806976,0.10468156,2.368523125,0.3994930275,2.470135075,0.6836626499999998,0.6500055924999998,0.5582148525,2.27961025,0.4021726075
309,5.12,3.2,0.1914278975,0.9904979824999998,90.1,2.28236485,49.97582875,2.345828099999999,0.4698057925,1.279999999999987,0.3895053650000001,2.4,331.142857142857,0.1798115925,0.1255757425,2.335831325,0.402457545,2.4432533,0.67615957,0.6500144050000002,0.540184865,2.250614000000001,0.44540735
310,6.62,7.6,0.16857797,0.9922049225000003,89.8,2.260943,50.00677025,2.3275542,0.4707792274999999,1.239999999999995,0.3697807475,4.64,331.142857142857,0.1574761075,0.1029388535,2.31674025,0.3976155875,2.421528925,0.6656827225,0.6499355949999999,0.555770325,2.230121599999999,0.3746551275
311,5.19,6.2,0.167552935,0.9928552999999998,90.1,2.260263075000001,49.9931895,2.3262802,0.47646266,1.149999999999991,0.3776279750000001,3.27,373.7142857142859,0.156156775,0.1049915625,2.3159914,0.4032039025,2.420369025,0.6736655549999999,0.6499677949999998,0.5656627125,2.229256,0.38268581
312,3.77,8.5,0.159309375,0.99282155,55.05,2.26409025,49.96883975,2.327351575,0.469408245,1.049999999999997,0.383108095,3.45,392.0,0.1522798775,0.10467523,2.314574675,0.4059584625,2.420697925,0.6792134525,0.6500125000000001,0.555061265,2.229008725,0.3887647375
313,6.84,5.5,0.17371541,0.9913466725,89.9,2.269971299999999,49.96056124999999,2.335034675,0.4737294974999999,1.150000000000006,0.3754842075000001,3.8,373.7142857142859,0.1611410225,0.10228943975,2.325527975,0.399225605,2.423453925,0.6709267424999997,0.6500005375,0.5687858499999999,2.2404062,0.3807463175
314,11.09,3.3,0.169521575,0.9929740624999998,90.4,2.23094575,49.9405685,2.301755050000001,0.4663757274999999,1.150000000000006,0.38045668,6.12,348.428571428571,0.1560943775,0.105029895,2.29229125,0.4062056225,2.3918343,0.6876717149999999,0.6499914574999999,0.5512898625,2.2004389,0.3953867275
315,5.3,9.0,0.1576901025,0.9926252449999996,89.5,2.232939724999999,49.94350224999999,2.30504,0.4765061050000001,1.149999999999991,0.3712770499999999,3.51,348.428571428571,0.14836218,0.1054869025,2.295030499999999,0.3966415449999999,2.3901642,0.6759950475,0.6499967850000001,0.5517530375,2.201185225,0.3765699625000001
316,3.69,5.3,0.1728039099999999,0.9924763100000001,89.7,2.235991675,49.99912875,2.306501325,0.481849055,1.049999999999997,0.3676347025,3.6,348.428571428571,0.1587500275,0.104386747,2.297420525000001,0.4039891275000002,2.400042,0.6585529875,0.6500126225,0.5578191975,2.198978375,0.3728641600000001
317,12.15,3.3,0.16470041,0.9929552225000002,89.7,2.236289150000001,50.00464850000001,2.30810835,0.4646664149999999,1.25,0.3655668949999999,8.92,348.428571428571,0.1545745425,0.104229065,2.298922525,0.40086639,2.396462925,0.6671018,0.6500033574999999,0.5566818574999999,2.200102025,0.371813755
318,11.3,3.3,0.161633455,0.9920209099999999,89.8,2.2367026,50.05390549999998,2.308562599999999,0.4730352800000001,1.149999999999991,0.36678269,5.13,271.428571428571,0.1468862249999999,0.1047493675,2.299138449999999,0.39659255,2.400495275,0.6835489925000001,0.6500238,0.5523182550000001,2.200339874999999,0.3728430175000001
319,8.46,4.3,0.162098865,0.9922493649999996,89.5,2.23931795,50.04466575,2.31092055,0.4780066375000001,1.25,0.3690177699999999,7.71,271.428571428571,0.15301107,0.1052114725,2.301298800000001,0.40245908,2.3998354,0.6767730325000001,0.649997275,0.5561959,2.2007464,0.3748143725
320,9.45,3.2,0.176924815,0.9926004725,89.2,2.237729649999999,50.03935600000001,2.309160775,0.4789657925000002,1.149999999999991,0.3652359024999999,8.81,271.428571428571,0.164073745,0.10318995,2.299256199999999,0.3971823949999999,2.395643649999999,0.6659979749999999,0.6500648700000001,0.5626123775,2.201371450000001,0.3708347849999999
321,9.09,3.2,0.1681459749999999,0.9931913050000001,89.2,2.235840525000001,50.01179575000001,2.308291475,0.4611037575000001,1.25,0.3883475725,8.7,271.428571428571,0.1569370225000001,0.1049250675,2.2987859,0.4009380125,2.399032675,0.6679025924999998,0.6500156800000001,0.562759595,2.199350399999999,0.3965987825
322,5.72,3.2,0.17231401,0.9929413574999997,89.4,2.238894975,50.051713,2.311162599999999,0.4780082625000001,1.349999999999994,0.3886896975,3.34,271.428571428571,0.1597118725,0.10483522,2.30172445,0.40230024,2.399587550000001,0.6750518525,0.6499996324999999,0.57092944,2.202150225,0.3948858275
323,4.33,3.6,0.175410365,0.9927662250000001,89.4,2.2340608,50.01348400000001,2.306020825,0.4772734425,1.280000000000001,0.3810330999999999,3.13,266.0,0.163258335,0.103642165,2.296624775,0.4002084874999999,2.398932175,0.6638234800000002,0.6500451499999998,0.5621519700000001,2.199127900000001,0.3860309275
324,8.33,11.8,0.16923822,0.9924312774999997,89.9,2.23546015,50.03401949999999,2.3061557,0.462543465,1.25,0.3929061675,4.82,266.0,0.157324685,0.1055307275,2.296978375000001,0.4014200224999999,2.398447375000001,0.6679377525000001,0.6500078850000001,0.5451157425,2.2010829,0.4692164150000001
